Transaction ID,Customer ID,Customer Name,Gender,Age,Location,Product ID,Product Name,Category,Supplier,Quantity Sold,Sale Price,Date,Age Groups,Total Sales
4288,303,Customer_376,Female,53,Los Angeles,9,Books_9,Books,TechWorld,5,105.62,2024-07-08,Pre-Seniors (50-59),528.1
4289,457,Customer_330,Male,56,Houston,8,Toys_8,Books,HomeEssentials,5,640.44,2024-09-28,Pre-Seniors (50-59),3202.2000000000003
4290,137,Customer_186,Female,35,Phoenix,8,Toys_8,Books,HomeEssentials,4,204.91,2024-10-19,Adults (30-39),819.64
4291,348,Customer_264,Male,69,Phoenix,1,Home Appliances_1,Books,ToyLand,3,437.82,2024-05-21,Elders (70+),1313.46
4292,464,Customer_109,Female,65,Chicago,49,Books_49,Clothing,BookWorm,2,87.4,2024-12-31,Seniors (60-69),174.8
4293,317,Customer_116,Male,34,Chicago,47,Toys_47,Clothing,HomeEssentials,4,161.8,2024-03-28,Adults (30-39),647.2
4294,385,Customer_142,Female,50,Los Angeles,41,Books_41,Electronics,TechWorld,4,575.69,2024-09-24,Pre-Seniors (50-59),2302.76
4295,124,Customer_385,Male,65,Los Angeles,73,Home Appliances_73,Books,BookWorm,3,208.93,2024-03-27,Seniors (60-69),626.79
4296,383,Customer_379,Male,46,Chicago,9,Books_9,Books,TechWorld,4,788.89,2024-01-08,Middle-Aged (40-49),3155.56
4297,417,Customer_258,Female,61,Los Angeles,47,Toys_47,Clothing,HomeEssentials,2,314.27,2024-08-01,Seniors (60-69),628.54
4298,326,Customer_133,Male,51,Chicago,91,Toys_91,Clothing,BookWorm,3,414.37,2024-02-18,Pre-Seniors (50-59),1243.1100000000001
4299,45,Customer_470,Male,26,Los Angeles,5,Books_5,Home Appliances,BookWorm,1,167.23,2024-07-30,Young Adults (20-29),167.23
4300,337,Customer_463,Female,48,Phoenix,81,Clothing_81,Home Appliances,HomeEssentials,2,371.13,2024-05-11,Middle-Aged (40-49),742.26
4301,174,Customer_449,Female,35,Houston,74,Clothing_74,Electronics,BookWorm,4,356.03,2024-06-27,Adults (30-39),1424.12
4302,295,Customer_185,Male,64,Houston,81,Clothing_81,Home Appliances,HomeEssentials,4,705.22,2024-08-17,Seniors (60-69),2820.88
4303,25,Customer_326,Male,65,Los Angeles,84,Books_84,Electronics,BookWorm,4,768.9,2024-04-21,Seniors (60-69),3075.6
4304,212,Customer_496,Male,68,Los Angeles,29,Electronics_29,Toys,HomeEssentials,5,767.91,2024-10-04,Seniors (60-69),3839.5499999999997
4305,401,Customer_183,Male,51,Chicago,29,Electronics_29,Toys,HomeEssentials,1,71.26,2024-03-20,Pre-Seniors (50-59),71.26
4306,332,Customer_104,Female,50,New York,67,Toys_67,Books,FashionHub,1,25.82,2024-03-21,Pre-Seniors (50-59),25.82
4307,121,Customer_40,Female,33,Los Angeles,60,Books_60,Toys,ToyLand,3,210.37,2024-03-16,Adults (30-39),631.11
4308,133,Customer_367,Male,38,Chicago,57,Clothing_57,Clothing,FashionHub,1,198.6,2024-12-24,Adults (30-39),198.6
4309,214,Customer_362,Male,23,Phoenix,21,Home Appliances_21,Electronics,TechWorld,4,673.78,2024-02-09,Young Adults (20-29),2695.12
4310,29,Customer_294,Female,36,Houston,85,Clothing_85,Electronics,BookWorm,4,221.03,2024-12-28,Adults (30-39),884.12
4311,458,Customer_293,Female,56,Los Angeles,70,Home Appliances_70,Electronics,FashionHub,2,140.45,2024-02-09,Pre-Seniors (50-59),280.9
4312,434,Customer_15,Male,22,Chicago,63,Electronics_63,Home Appliances,ToyLand,1,151.58,2024-04-19,Young Adults (20-29),151.58
4313,173,Customer_411,Female,58,Chicago,94,Clothing_94,Electronics,FashionHub,5,940.88,2024-10-25,Pre-Seniors (50-59),4704.4
4314,296,Customer_315,Female,34,Los Angeles,40,Home Appliances_40,Clothing,ToyLand,1,83.13,2024-04-01,Adults (30-39),83.13
4315,110,Customer_398,Male,35,Houston,31,Home Appliances_31,Clothing,FashionHub,2,64.81,2024-11-30,Adults (30-39),129.62
4316,58,Customer_481,Female,25,Los Angeles,83,Books_83,Books,ToyLand,2,20.28,2024-06-06,Young Adults (20-29),40.56
4317,77,Customer_137,Female,34,Houston,73,Home Appliances_73,Books,BookWorm,3,396.11,2024-08-19,Adults (30-39),1188.33
4318,116,Customer_312,Male,33,Chicago,11,Electronics_11,Electronics,BookWorm,5,976.13,2024-09-28,Adults (30-39),4880.65
4319,277,Customer_476,Female,47,Houston,19,Home Appliances_19,Electronics,HomeEssentials,4,653.87,2024-10-30,Middle-Aged (40-49),2615.48
4320,67,Customer_439,Female,48,Houston,57,Clothing_57,Clothing,FashionHub,4,718.31,2024-04-20,Middle-Aged (40-49),2873.24
4321,320,Customer_250,Female,63,Chicago,95,Toys_95,Toys,BookWorm,4,568.95,2024-08-21,Seniors (60-69),2275.8
4322,21,Customer_144,Male,27,Chicago,1,Home Appliances_1,Books,ToyLand,1,186.06,2024-10-28,Young Adults (20-29),186.06
4323,208,Customer_403,Male,43,New York,54,Toys_54,Books,TechWorld,2,168.15,2024-09-12,Middle-Aged (40-49),336.3
4324,296,Customer_315,Female,34,Los Angeles,86,Toys_86,Clothing,TechWorld,1,15.46,2024-06-10,Adults (30-39),15.46
4325,97,Customer_161,Female,69,Phoenix,3,Electronics_3,Books,BookWorm,5,386.21,2024-10-08,Elders (70+),1931.05
4326,435,Customer_18,Male,60,Los Angeles,2,Clothing_2,Toys,FashionHub,5,394.88,2024-04-17,Seniors (60-69),1974.4
4327,102,Customer_248,Male,36,Chicago,99,Clothing_99,Toys,HomeEssentials,1,50.13,2024-01-26,Adults (30-39),50.13
4328,329,Customer_202,Female,46,Los Angeles,73,Home Appliances_73,Books,BookWorm,2,56.62,2024-08-12,Middle-Aged (40-49),113.24
4329,106,Customer_458,Female,50,Houston,57,Clothing_57,Clothing,FashionHub,2,166.22,2024-02-10,Pre-Seniors (50-59),332.44
4330,414,Customer_431,Female,66,New York,34,Home Appliances_34,Toys,HomeEssentials,1,170.3,2024-07-18,Seniors (60-69),170.3
4331,356,Customer_391,Male,18,Chicago,6,Electronics_6,Clothing,HomeEssentials,5,641.7,2024-06-11,Teens (<20),3208.5
4332,148,Customer_302,Female,61,Phoenix,99,Clothing_99,Toys,HomeEssentials,5,211.82,2024-09-13,Seniors (60-69),1059.1
4333,476,Customer_202,Male,51,New York,18,Books_18,Clothing,TechWorld,5,150.68,2024-08-13,Pre-Seniors (50-59),753.4000000000001
4334,367,Customer_448,Female,52,Phoenix,31,Home Appliances_31,Clothing,FashionHub,5,928.49,2024-09-15,Pre-Seniors (50-59),4642.45
4335,440,Customer_433,Female,49,New York,15,Books_15,Books,ToyLand,5,853.84,2024-10-31,Pre-Seniors (50-59),4269.2
4336,302,Customer_363,Male,68,Los Angeles,65,Clothing_65,Books,ToyLand,2,183.67,2024-02-14,Seniors (60-69),367.34
4337,87,Customer_233,Female,55,Houston,22,Toys_22,Toys,ToyLand,4,59.91,2024-08-14,Pre-Seniors (50-59),239.64
4338,58,Customer_481,Female,25,Los Angeles,23,Home Appliances_23,Home Appliances,BookWorm,1,185.26,2024-09-20,Young Adults (20-29),185.26
4339,239,Customer_381,Male,69,Phoenix,84,Books_84,Electronics,BookWorm,4,615.6,2024-10-14,Elders (70+),2462.4
4340,312,Customer_391,Female,50,Chicago,13,Electronics_13,Books,FashionHub,2,171.27,2024-09-05,Pre-Seniors (50-59),342.54
4341,383,Customer_379,Male,46,Chicago,50,Electronics_50,Toys,FashionHub,2,37.11,2024-06-13,Middle-Aged (40-49),74.22
4342,167,Customer_114,Male,47,New York,46,Clothing_46,Toys,TechWorld,5,360.67,2024-09-11,Middle-Aged (40-49),1803.3500000000001
4343,67,Customer_439,Female,48,Houston,4,Toys_4,Clothing,HomeEssentials,3,502.98,2024-03-05,Middle-Aged (40-49),1508.94
4344,451,Customer_49,Female,62,New York,46,Clothing_46,Toys,TechWorld,5,227.76,2024-04-27,Seniors (60-69),1138.8
4345,481,Customer_205,Male,67,Los Angeles,31,Home Appliances_31,Clothing,FashionHub,4,286.55,2024-06-25,Seniors (60-69),1146.2
4346,86,Customer_190,Male,36,New York,26,Clothing_26,Clothing,BookWorm,4,575.68,2024-08-16,Adults (30-39),2302.72
4347,405,Customer_498,Female,25,Los Angeles,40,Home Appliances_40,Clothing,ToyLand,3,35.22,2024-04-21,Young Adults (20-29),105.66
4348,205,Customer_463,Female,38,Phoenix,64,Home Appliances_64,Clothing,HomeEssentials,4,438.79,2024-12-02,Adults (30-39),1755.16
4349,374,Customer_161,Female,55,Houston,10,Books_10,Books,FashionHub,3,591.89,2024-04-09,Pre-Seniors (50-59),1775.67
4350,414,Customer_431,Female,66,New York,57,Clothing_57,Clothing,FashionHub,3,490.51,2024-07-12,Seniors (60-69),1471.53
4351,149,Customer_419,Male,30,Phoenix,80,Toys_80,Clothing,TechWorld,1,103.61,2024-10-22,Adults (30-39),103.61
4352,197,Customer_473,Male,43,Los Angeles,48,Home Appliances_48,Toys,HomeEssentials,4,580.27,2024-06-06,Middle-Aged (40-49),2321.08
4353,121,Customer_40,Female,33,Los Angeles,62,Books_62,Toys,BookWorm,3,593.35,2024-07-16,Adults (30-39),1780.0500000000002
4354,464,Customer_109,Female,65,Chicago,10,Books_10,Books,FashionHub,4,145.53,2024-05-04,Seniors (60-69),582.12
4355,337,Customer_463,Female,48,Phoenix,22,Toys_22,Toys,ToyLand,5,269.14,2024-11-07,Middle-Aged (40-49),1345.6999999999998
4356,307,Customer_246,Male,62,Phoenix,97,Electronics_97,Toys,TechWorld,1,92.5,2024-12-18,Seniors (60-69),92.5
4357,164,Customer_187,Female,60,Houston,27,Books_27,Electronics,ToyLand,2,324.29,2024-03-08,Seniors (60-69),648.58
4358,419,Customer_181,Male,36,Houston,87,Electronics_87,Electronics,ToyLand,3,416.45,2024-01-13,Adults (30-39),1249.35
4359,116,Customer_312,Male,33,Chicago,100,Books_100,Clothing,FashionHub,1,115.46,2024-08-21,Adults (30-39),115.46
4360,213,Customer_270,Female,22,Chicago,69,Toys_69,Electronics,BookWorm,3,83.95,2024-09-09,Young Adults (20-29),251.85000000000002
4361,54,Customer_249,Male,68,Phoenix,32,Toys_32,Clothing,HomeEssentials,3,128.39,2024-10-01,Seniors (60-69),385.16999999999996
4362,50,Customer_264,Female,21,New York,39,Toys_39,Books,FashionHub,5,942.86,2024-02-18,Young Adults (20-29),4714.3
4363,344,Customer_88,Male,51,New York,84,Books_84,Electronics,BookWorm,5,465.56,2024-07-28,Pre-Seniors (50-59),2327.8
4364,190,Customer_1,Male,44,Phoenix,46,Clothing_46,Toys,TechWorld,3,331.95,2024-01-24,Middle-Aged (40-49),995.8499999999999
4365,69,Customer_476,Female,64,New York,36,Toys_36,Clothing,HomeEssentials,5,737.71,2024-03-08,Seniors (60-69),3688.55
4366,20,Customer_176,Female,59,Phoenix,87,Electronics_87,Electronics,ToyLand,5,630.46,2024-11-20,Seniors (60-69),3152.3
4367,487,Customer_84,Male,47,Houston,36,Toys_36,Clothing,HomeEssentials,3,421.41,2024-03-26,Middle-Aged (40-49),1264.23
4368,73,Customer_359,Male,60,Los Angeles,94,Clothing_94,Electronics,FashionHub,5,991.01,2024-06-19,Seniors (60-69),4955.05
4369,25,Customer_326,Male,65,Los Angeles,77,Electronics_77,Home Appliances,TechWorld,5,942.74,2024-12-29,Seniors (60-69),4713.7
4370,114,Customer_459,Male,30,Houston,50,Electronics_50,Toys,FashionHub,5,925.4,2024-12-01,Adults (30-39),4627.0
4371,481,Customer_205,Male,67,Los Angeles,54,Toys_54,Books,TechWorld,5,506.92,2024-03-04,Seniors (60-69),2534.6
4372,156,Customer_138,Female,31,Houston,25,Electronics_25,Home Appliances,HomeEssentials,1,164.5,2024-09-26,Adults (30-39),164.5
4373,118,Customer_448,Female,52,Los Angeles,64,Home Appliances_64,Clothing,HomeEssentials,3,209.68,2024-08-12,Pre-Seniors (50-59),629.04
4374,404,Customer_192,Male,66,Phoenix,62,Books_62,Toys,BookWorm,1,130.12,2024-01-29,Seniors (60-69),130.12
4375,371,Customer_350,Male,27,Phoenix,39,Toys_39,Books,FashionHub,5,846.75,2024-07-11,Young Adults (20-29),4233.75
4376,343,Customer_259,Female,43,Houston,22,Toys_22,Toys,ToyLand,5,555.14,2024-08-01,Middle-Aged (40-49),2775.7
4377,342,Customer_192,Female,51,Houston,75,Books_75,Clothing,TechWorld,5,168.33,2024-10-10,Pre-Seniors (50-59),841.6500000000001
4378,439,Customer_401,Male,45,Phoenix,47,Toys_47,Clothing,HomeEssentials,1,36.13,2024-01-04,Middle-Aged (40-49),36.13
4379,215,Customer_350,Female,36,Chicago,10,Books_10,Books,FashionHub,3,358.23,2024-10-27,Adults (30-39),1074.69
4380,469,Customer_331,Male,30,New York,82,Electronics_82,Clothing,HomeEssentials,4,236.12,2024-05-15,Adults (30-39),944.48
4381,12,Customer_335,Male,25,Phoenix,71,Electronics_71,Books,BookWorm,5,871.35,2024-08-25,Young Adults (20-29),4356.75
4382,260,Customer_448,Male,32,Chicago,19,Home Appliances_19,Electronics,HomeEssentials,5,286.08,2024-03-19,Adults (30-39),1430.3999999999999
4383,17,Customer_404,Female,64,Los Angeles,20,Toys_20,Electronics,FashionHub,3,493.65,2024-10-02,Seniors (60-69),1480.9499999999998
4384,16,Customer_234,Female,34,Chicago,48,Home Appliances_48,Toys,HomeEssentials,1,100.98,2024-11-22,Adults (30-39),100.98
4385,196,Customer_38,Female,45,New York,73,Home Appliances_73,Books,BookWorm,2,67.94,2024-12-21,Middle-Aged (40-49),135.88
4386,482,Customer_164,Female,48,Houston,43,Clothing_43,Home Appliances,HomeEssentials,1,178.4,2024-09-06,Middle-Aged (40-49),178.4
4387,467,Customer_165,Male,42,Phoenix,10,Books_10,Books,FashionHub,2,188.93,2024-08-05,Middle-Aged (40-49),377.86
4388,62,Customer_230,Male,45,New York,12,Electronics_12,Books,HomeEssentials,2,330.56,2024-06-21,Middle-Aged (40-49),661.12
4389,173,Customer_411,Female,58,Chicago,100,Books_100,Clothing,FashionHub,3,567.76,2024-01-29,Pre-Seniors (50-59),1703.28
4390,37,Customer_308,Female,59,New York,48,Home Appliances_48,Toys,HomeEssentials,5,108.22,2024-09-02,Seniors (60-69),541.1
4391,367,Customer_448,Female,52,Phoenix,38,Toys_38,Home Appliances,TechWorld,3,397.25,2024-04-22,Pre-Seniors (50-59),1191.75
4392,307,Customer_246,Male,62,Phoenix,97,Electronics_97,Toys,TechWorld,2,92.07,2024-05-31,Seniors (60-69),184.14
4393,398,Customer_499,Male,67,Houston,75,Books_75,Clothing,TechWorld,5,433.93,2024-04-13,Seniors (60-69),2169.65
4394,478,Customer_362,Female,65,Chicago,27,Books_27,Electronics,ToyLand,1,113.71,2024-04-27,Seniors (60-69),113.71
4395,471,Customer_222,Female,25,Houston,34,Home Appliances_34,Toys,HomeEssentials,5,563.88,2024-09-25,Young Adults (20-29),2819.4
4396,414,Customer_431,Female,66,New York,100,Books_100,Clothing,FashionHub,4,533.88,2024-08-21,Seniors (60-69),2135.52
4397,5,Customer_25,Female,44,Phoenix,87,Electronics_87,Electronics,ToyLand,1,48.37,2024-10-10,Middle-Aged (40-49),48.37
4398,114,Customer_459,Male,30,Houston,14,Toys_14,Toys,BookWorm,1,183.1,2024-07-11,Adults (30-39),183.1
4399,323,Customer_106,Female,24,Chicago,1,Home Appliances_1,Books,ToyLand,4,395.18,2024-05-17,Young Adults (20-29),1580.72
4400,483,Customer_263,Female,70,Chicago,4,Toys_4,Clothing,HomeEssentials,3,431.59,2024-12-31,Elders (70+),1294.77
4401,345,Customer_406,Female,39,New York,67,Toys_67,Books,FashionHub,1,107.48,2024-06-27,Middle-Aged (40-49),107.48
4402,220,Customer_267,Male,55,New York,28,Electronics_28,Home Appliances,BookWorm,4,685.94,2024-12-08,Pre-Seniors (50-59),2743.76
4403,444,Customer_174,Male,19,Los Angeles,36,Toys_36,Clothing,HomeEssentials,5,748.95,2024-10-01,Young Adults (20-29),3744.75
4404,213,Customer_270,Female,22,Chicago,91,Toys_91,Clothing,BookWorm,2,198.63,2024-02-10,Young Adults (20-29),397.26
4405,100,Customer_491,Female,50,Chicago,47,Toys_47,Clothing,HomeEssentials,5,878.94,2024-06-02,Pre-Seniors (50-59),4394.700000000001
4406,28,Customer_282,Female,53,Los Angeles,91,Toys_91,Clothing,BookWorm,2,228.85,2024-09-11,Pre-Seniors (50-59),457.7
4407,417,Customer_258,Female,61,Los Angeles,63,Electronics_63,Home Appliances,ToyLand,1,164.45,2024-10-19,Seniors (60-69),164.45
4408,214,Customer_362,Male,23,Phoenix,52,Toys_52,Books,TechWorld,1,91.11,2024-10-25,Young Adults (20-29),91.11
4409,93,Customer_22,Male,32,Los Angeles,67,Toys_67,Books,FashionHub,3,189.46,2024-06-03,Adults (30-39),568.38
4410,327,Customer_335,Female,59,Los Angeles,2,Clothing_2,Toys,FashionHub,5,100.45,2024-05-15,Seniors (60-69),502.25
4411,483,Customer_263,Female,70,Chicago,71,Electronics_71,Books,BookWorm,3,384.53,2024-04-26,Elders (70+),1153.59
4412,417,Customer_258,Female,61,Los Angeles,23,Home Appliances_23,Home Appliances,BookWorm,1,35.18,2024-09-15,Seniors (60-69),35.18
4413,107,Customer_202,Female,29,Los Angeles,4,Toys_4,Clothing,HomeEssentials,3,392.65,2024-09-21,Adults (30-39),1177.9499999999998
4414,128,Customer_252,Male,35,Houston,4,Toys_4,Clothing,HomeEssentials,5,323.79,2024-05-09,Adults (30-39),1618.95
4415,218,Customer_212,Female,70,Los Angeles,30,Home Appliances_30,Books,BookWorm,2,242.84,2024-02-21,Elders (70+),485.68
4416,203,Customer_254,Female,33,Houston,51,Clothing_51,Home Appliances,BookWorm,3,235.3,2024-01-08,Adults (30-39),705.9000000000001
4417,237,Customer_303,Female,67,New York,72,Home Appliances_72,Electronics,ToyLand,4,253.42,2024-08-05,Seniors (60-69),1013.68
4418,356,Customer_391,Male,18,Chicago,67,Toys_67,Books,FashionHub,3,112.01,2024-10-26,Teens (<20),336.03000000000003
4419,22,Customer_14,Female,49,Phoenix,98,Electronics_98,Home Appliances,TechWorld,5,990.8,2024-06-04,Pre-Seniors (50-59),4954.0
4420,411,Customer_24,Male,24,Los Angeles,43,Clothing_43,Home Appliances,HomeEssentials,1,22.74,2024-10-12,Young Adults (20-29),22.74
4421,88,Customer_126,Male,43,Phoenix,54,Toys_54,Books,TechWorld,1,127.82,2024-01-27,Middle-Aged (40-49),127.82
4422,131,Customer_418,Female,27,New York,36,Toys_36,Clothing,HomeEssentials,1,109.58,2024-12-16,Young Adults (20-29),109.58
4423,63,Customer_417,Female,70,Chicago,4,Toys_4,Clothing,HomeEssentials,5,818.83,2024-09-04,Elders (70+),4094.15
4424,192,Customer_491,Female,37,Houston,7,Books_7,Home Appliances,FashionHub,5,318.68,2024-08-07,Adults (30-39),1593.4
4425,447,Customer_448,Male,65,Chicago,100,Books_100,Clothing,FashionHub,3,510.19,2024-05-31,Seniors (60-69),1530.57
4426,291,Customer_25,Male,69,Houston,32,Toys_32,Clothing,HomeEssentials,3,296.43,2024-03-22,Elders (70+),889.29
4427,163,Customer_104,Female,29,Phoenix,67,Toys_67,Books,FashionHub,4,758.34,2024-10-18,Adults (30-39),3033.36
4428,397,Customer_431,Male,39,New York,53,Home Appliances_53,Toys,TechWorld,3,321.92,2024-03-29,Middle-Aged (40-49),965.76
4429,19,Customer_328,Female,41,Phoenix,42,Home Appliances_42,Toys,ToyLand,5,493.75,2024-04-14,Middle-Aged (40-49),2468.75
4430,239,Customer_381,Male,69,Phoenix,60,Books_60,Toys,ToyLand,1,154.45,2024-11-09,Elders (70+),154.45
4431,110,Customer_398,Male,35,Houston,75,Books_75,Clothing,TechWorld,3,282.38,2024-08-06,Adults (30-39),847.14
4432,306,Customer_381,Female,45,New York,33,Electronics_33,Home Appliances,HomeEssentials,5,445.89,2024-04-15,Middle-Aged (40-49),2229.45
4433,415,Customer_47,Female,26,New York,42,Home Appliances_42,Toys,ToyLand,1,194.48,2024-08-01,Young Adults (20-29),194.48
4434,423,Customer_139,Male,33,Los Angeles,34,Home Appliances_34,Toys,HomeEssentials,1,120.97,2024-11-20,Adults (30-39),120.97
4435,227,Customer_13,Female,47,Chicago,60,Books_60,Toys,ToyLand,2,92.37,2024-04-13,Middle-Aged (40-49),184.74
4436,134,Customer_339,Male,57,Houston,26,Clothing_26,Clothing,BookWorm,3,361.57,2024-02-15,Pre-Seniors (50-59),1084.71
4437,249,Customer_127,Female,23,Los Angeles,14,Toys_14,Toys,BookWorm,3,327.72,2024-09-28,Young Adults (20-29),983.1600000000001
4438,458,Customer_293,Female,56,Los Angeles,7,Books_7,Home Appliances,FashionHub,3,240.74,2024-04-20,Pre-Seniors (50-59),722.22
4439,19,Customer_328,Female,41,Phoenix,19,Home Appliances_19,Electronics,HomeEssentials,2,62.85,2024-01-18,Middle-Aged (40-49),125.7
4440,268,Customer_182,Male,31,New York,67,Toys_67,Books,FashionHub,3,362.32,2024-04-15,Adults (30-39),1086.96
4441,276,Customer_282,Female,59,Chicago,41,Books_41,Electronics,TechWorld,4,795.15,2024-08-30,Seniors (60-69),3180.6
4442,414,Customer_431,Female,66,New York,51,Clothing_51,Home Appliances,BookWorm,2,295.55,2024-07-04,Seniors (60-69),591.1
4443,499,Customer_382,Female,48,Chicago,34,Home Appliances_34,Toys,HomeEssentials,5,250.38,2024-12-30,Middle-Aged (40-49),1251.9
4444,374,Customer_161,Female,55,Houston,27,Books_27,Electronics,ToyLand,1,197.37,2024-01-15,Pre-Seniors (50-59),197.37
4445,244,Customer_387,Male,66,Houston,59,Toys_59,Toys,BookWorm,2,220.39,2024-09-04,Seniors (60-69),440.78
4446,150,Customer_337,Male,19,Phoenix,11,Electronics_11,Electronics,BookWorm,2,332.52,2024-09-16,Young Adults (20-29),665.04
4447,12,Customer_335,Male,25,Phoenix,45,Books_45,Clothing,HomeEssentials,1,25.95,2024-04-08,Young Adults (20-29),25.95
4448,26,Customer_396,Male,69,Houston,46,Clothing_46,Toys,TechWorld,4,710.03,2024-08-02,Elders (70+),2840.12
4449,45,Customer_470,Male,26,Los Angeles,99,Clothing_99,Toys,HomeEssentials,4,659.17,2024-05-04,Young Adults (20-29),2636.68
4450,200,Customer_242,Male,30,New York,61,Clothing_61,Electronics,ToyLand,5,183.77,2024-11-17,Adults (30-39),918.85
4451,174,Customer_449,Female,35,Houston,28,Electronics_28,Home Appliances,BookWorm,3,461.2,2024-02-07,Adults (30-39),1383.6
4452,31,Customer_93,Male,40,Chicago,22,Toys_22,Toys,ToyLand,4,449.89,2024-10-28,Middle-Aged (40-49),1799.56
4453,103,Customer_362,Female,29,Houston,63,Electronics_63,Home Appliances,ToyLand,1,53.41,2024-08-03,Adults (30-39),53.41
4454,147,Customer_169,Male,52,New York,44,Home Appliances_44,Clothing,BookWorm,1,65.39,2024-09-04,Pre-Seniors (50-59),65.39
4455,133,Customer_367,Male,38,Chicago,43,Clothing_43,Home Appliances,HomeEssentials,3,179.02,2024-09-15,Adults (30-39),537.0600000000001
4456,394,Customer_497,Male,62,Chicago,21,Home Appliances_21,Electronics,TechWorld,3,103.85,2024-12-30,Seniors (60-69),311.54999999999995
4457,343,Customer_259,Female,43,Houston,27,Books_27,Electronics,ToyLand,5,790.79,2024-02-14,Middle-Aged (40-49),3953.95
4458,104,Customer_96,Female,68,Phoenix,70,Home Appliances_70,Electronics,FashionHub,4,701.6,2024-07-31,Seniors (60-69),2806.4
4459,435,Customer_18,Male,60,Los Angeles,21,Home Appliances_21,Electronics,TechWorld,4,149.71,2024-09-07,Seniors (60-69),598.84
